match_id,map_name,team,p1,p2,p3,p4,p5,p6
21464,Ilios,Chengdu Hunters,Elsa,JinMu,Kyo,YangXiaoLong,Yveltal,ameng
21464,Ilios,San Francisco Shock,Architect,Choihyobin,STRIKER,Viol2t,moth,smurf
21464,Route 66,Chengdu Hunters,Baconjack,Elsa,JinMu,Kyo,Yveltal,ameng
21464,Route 66,San Francisco Shock,Architect,Choihyobin,Rascal,STRIKER,Viol2t,super
21465,Hanamura,Paris Eternal,Finnsi,Greyy,Kruise,LhCloudy,ShaDowBurn,SoOn
21465,Hanamura,Washington Justice,ArK,Corey,Gido,Janus,Sansam,Stratus
21465,Ilios,Paris Eternal,Finnsi,Greyy,Kruise,LhCloudy,ShaDowBurn,SoOn
21465,Ilios,Washington Justice,ArK,Corey,Gido,Janus,Sansam,Stratus
21465,Junkertown,Paris Eternal,Finnsi,Greyy,Kruise,LhCloudy,ShaDowBurn,SoOn
21465,Junkertown,Washington Justice,ArK,Corey,Gido,Janus,Sansam,Stratus
21465,King's Row,Paris Eternal,Finnsi,Greyy,Kruise,LhCloudy,ShaDowBurn,SoOn
21465,King's Row,Washington Justice,ArK,Corey,Gido,Janus,Sansam,Stratus
21471,Blizzard World,Chengdu Hunters,Elsa,JinMu,Kyo,YangXiaoLong,Yveltal,ameng
21471,Blizzard World,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21471,Busan,Chengdu Hunters,Baconjack,Elsa,JinMu,Kyo,Yveltal,ameng
21471,Busan,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21471,Hanamura,Chengdu Hunters,Baconjack,Elsa,JinMu,Kyo,Yveltal,ameng
21471,Hanamura,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21471,Ilios,Chengdu Hunters,Elsa,JinMu,Kyo,YangXiaoLong,Yveltal,ameng
21471,Ilios,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21471,Junkertown,Chengdu Hunters,Elsa,JinMu,Kyo,YangXiaoLong,Yveltal,ameng
21471,Junkertown,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21472,Blizzard World,Guangzhou Charge,Chara,HOTBA,Happy,Rio,nero,shu
21472,Blizzard World,London Spitfire,Bdosin,Birdring,Fury,Gesture,Profit,QuaterMain
21472,Hanamura,Guangzhou Charge,Chara,HOTBA,Happy,Rio,nero,shu
21472,Hanamura,London Spitfire,Bdosin,Birdring,Fury,Gesture,Profit,QuaterMain
21472,Havana,Guangzhou Charge,Chara,HOTBA,Happy,Rio,nero,shu
21472,Havana,London Spitfire,Birdring,Fury,Gesture,Krillin,Profit,QuaterMain
21472,Lijiang Tower,Guangzhou Charge,Chara,HOTBA,Happy,Rio,nero,shu
21472,Lijiang Tower,London Spitfire,Bdosin,Birdring,Fury,Gesture,Profit,QuaterMain
21473,Hanamura,Florida Mayhem,Fate,GARGOYLE,HaGoPeun,Kris,bqb,sayaplayer
21473,Hanamura,Toronto Defiant,Aid,Gods,Logix,Mangachu,Neko,sharyk
21473,Havana,Florida Mayhem,Fate,GARGOYLE,HaGoPeun,Kris,bqb,sayaplayer
21473,Havana,Toronto Defiant,Aid,Gods,Logix,Mangachu,Neko,sharyk
21473,Ilios,Florida Mayhem,Fate,GARGOYLE,HaGoPeun,Kris,bqb,sayaplayer
21473,Ilios,Toronto Defiant,Aid,Gods,Logix,Mangachu,Neko,sharyk
21473,King's Row,Florida Mayhem,Fate,GARGOYLE,HaGoPeun,Kris,bqb,sayaplayer
21473,King's Row,Toronto Defiant,Aid,Gods,Logix,Mangachu,Neko,sharyk
21474,King's Row,Houston Outlaws,Boink,Danteh,LiNkzr,Muma,Rawkus,Spree
21474,King's Row,London Spitfire,Bdosin,Birdring,Fury,Gesture,Profit,QuaterMain
21474,Lijiang Tower,Houston Outlaws,Boink,Danteh,LiNkzr,Muma,Rawkus,Spree
21474,Lijiang Tower,London Spitfire,Bdosin,Birdring,Fury,Gesture,Profit,QuaterMain
21474,Route 66,Houston Outlaws,Boink,Danteh,LiNkzr,Muma,Rawkus,Spree
21474,Route 66,London Spitfire,Bdosin,Birdring,Fury,Gesture,Profit,QuaterMain
21474,Volskaya Industries,Houston Outlaws,Boink,Danteh,LiNkzr,Muma,Rawkus,Spree
21474,Volskaya Industries,London Spitfire,Bdosin,Birdring,Fury,Gesture,Profit,QuaterMain
21481,Blizzard World,Los Angeles Valiant,Agilities,Custa,FCTFCTN,KSF,KariV,SPACE
21481,Blizzard World,Paris Eternal,Finnsi,Greyy,Kruise,LhCloudy,ShaDowBurn,SoOn
21481,Busan,Los Angeles Valiant,Custa,FCTFCTN,KSF,KariV,SPACE,Shax
21481,Busan,Paris Eternal,Finnsi,Greyy,Kruise,LhCloudy,ShaDowBurn,SoOn
21481,Lijiang Tower,Los Angeles Valiant,Custa,FCTFCTN,KSF,KariV,SPACE,Shax
21481,Lijiang Tower,Paris Eternal,Finnsi,Greyy,Kruise,LhCloudy,ShaDowBurn,SoOn
21481,Route 66,Los Angeles Valiant,Custa,FCTFCTN,KSF,KariV,SPACE,Shax
21481,Route 66,Paris Eternal,Finnsi,Greyy,Kruise,LhCloudy,ShaDowBurn,SoOn
21481,Temple of Anubis,Los Angeles Valiant,Agilities,Custa,FCTFCTN,KariV,SPACE,Shax
21481,Temple of Anubis,Paris Eternal,Finnsi,Greyy,Kruise,LhCloudy,ShaDowBurn,SoOn
21482,Hollywood,London Spitfire,Bdosin,Birdring,Fury,Gesture,NUS,Profit
21482,Hollywood,Toronto Defiant,Aid,Gods,Logix,Neko,Yakpung,ivy
21482,Ilios,London Spitfire,Bdosin,Fury,Gesture,Guard,Profit,QuaterMain
21482,Ilios,Toronto Defiant,Aid,Gods,Logix,Neko,Yakpung,ivy
21482,Junkertown,London Spitfire,Bdosin,Birdring,Fury,Gesture,NUS,Profit
21482,Junkertown,Toronto Defiant,Aid,Gods,Logix,Neko,Yakpung,ivy
21482,Temple of Anubis,London Spitfire,Bdosin,Fury,Gesture,Guard,NUS,Profit
21482,Temple of Anubis,Toronto Defiant,Aid,Gods,Logix,Mangachu,Neko,Yakpung
21483,Busan,Houston Outlaws,Boink,Danteh,LiNkzr,Muma,Rawkus,Spree
21483,Busan,Washington Justice,ArK,Corey,Gido,Janus,Sansam,Stratus
21483,Hanamura,Houston Outlaws,Boink,Danteh,LiNkzr,Muma,Rawkus,Spree
21483,Hanamura,Washington Justice,ArK,Corey,Gido,Janus,Sansam,Stratus
21483,King's Row,Houston Outlaws,Boink,Danteh,LiNkzr,Muma,Rawkus,Spree
21483,King's Row,Washington Justice,ArK,Corey,Gido,Janus,Sansam,Stratus
21483,Lijiang Tower,Houston Outlaws,Boink,Danteh,LiNkzr,Muma,Rawkus,Spree
21483,Lijiang Tower,Washington Justice,ArK,Corey,Gido,Janus,Sansam,Stratus
21483,Route 66,Houston Outlaws,Boink,Danteh,LiNkzr,Muma,Rawkus,Spree
21483,Route 66,Washington Justice,ArK,Corey,Gido,Janus,Sansam,Stratus
21484,Blizzard World,Hangzhou Spark,Adora,BEBE,GodsB,Guxue,Ria,iDK
21484,Blizzard World,Los Angeles Gladiators,BigG00se,Decay,Shaz,Surefour,Void,rOar
21484,Busan,Hangzhou Spark,Adora,BEBE,GodsB,Guxue,Ria,iDK
21484,Busan,Los Angeles Gladiators,BigG00se,Decay,Shaz,Surefour,Void,rOar
21484,Ilios,Hangzhou Spark,Adora,BEBE,GodsB,Guxue,Ria,iDK
21484,Ilios,Los Angeles Gladiators,BigG00se,Decay,Shaz,Surefour,Void,rOar
21484,Route 66,Hangzhou Spark,Adora,BEBE,GodsB,Guxue,Ria,iDK
21484,Route 66,Los Angeles Gladiators,BigG00se,Decay,Shaz,Surefour,Void,rOar
21484,Temple of Anubis,Hangzhou Spark,Adora,BEBE,GodsB,Guxue,Ria,iDK
21484,Temple of Anubis,Los Angeles Gladiators,BigG00se,Decay,Shaz,Surefour,Void,rOar
21485,Busan,Atlanta Reign,Dogman,Erster,Masaa,Pokpo,babybay,frd
21485,Busan,Dallas Fuel,Closer,NotE,OGE,Taimou,ZachaREEE,uNKOE
21485,Havana,Atlanta Reign,Dogman,Erster,Masaa,NLaaeR,Pokpo,frd
21485,Havana,Dallas Fuel,Closer,Mickie,OGE,Taimou,ZachaREEE,uNKOE
21485,King's Row,Atlanta Reign,Dogman,Erster,Masaa,Pokpo,babybay,frd
21485,King's Row,Dallas Fuel,Closer,NotE,OGE,ZachaREEE,aKm,uNKOE
21485,Volskaya Industries,Atlanta Reign,Dogman,Erster,Masaa,NLaaeR,Pokpo,frd
21485,Volskaya Industries,Dallas Fuel,Closer,NotE,OGE,ZachaREEE,aKm,uNKOE
21491,Hanamura,Los Angeles Gladiators,BigG00se,Decay,Shaz,Surefour,Void,rOar
21491,Hanamura,San Francisco Shock,Choihyobin,Rascal,Viol2t,moth,sinatraa,smurf
21491,Havana,Los Angeles Gladiators,BigG00se,Decay,Shaz,Surefour,Void,rOar
21491,Havana,San Francisco Shock,Architect,Choihyobin,Rascal,Viol2t,moth,super
21491,Ilios,Los Angeles Gladiators,BigG00se,Decay,Shaz,Surefour,Void,rOar
21491,Ilios,San Francisco Shock,Architect,Choihyobin,Rascal,Viol2t,moth,smurf
21491,King's Row,Los Angeles Gladiators,BigG00se,Decay,Shaz,Surefour,Void,rOar
21491,King's Row,San Francisco Shock,Architect,Choihyobin,Rascal,Viol2t,moth,super
21491,Lijiang Tower,Los Angeles Gladiators,BigG00se,Decay,Shaz,Surefour,Void,rOar
21491,Lijiang Tower,San Francisco Shock,Architect,Choihyobin,Rascal,Viol2t,moth,smurf
21492,Blizzard World,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21492,Blizzard World,Vancouver Titans,BUMPER,Haksal,JJANU,Rapel,Stitch,Twilight
21492,Busan,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21492,Busan,Vancouver Titans,BUMPER,Haksal,SLIME,SeoMinSoo,Stitch,Twilight
21492,Hanamura,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21492,Hanamura,Vancouver Titans,BUMPER,Haksal,JJANU,SLIME,Stitch,Twilight
21492,Route 66,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21492,Route 66,Vancouver Titans,BUMPER,Haksal,JJANU,Rapel,Stitch,Twilight
21493,Hanamura,Paris Eternal,Finnsi,Greyy,Kruise,LhCloudy,ShaDowBurn,SoOn
21493,Hanamura,Shanghai Dragons,CoMa,DDing,Envy,Gamsu,Luffy,YOUNGJIN
21493,Havana,Paris Eternal,Finnsi,Greyy,Kruise,LhCloudy,ShaDowBurn,SoOn
21493,Havana,Shanghai Dragons,DDing,Gamsu,IZaYaKI,Luffy,YOUNGJIN,diem
21493,King's Row,Paris Eternal,Finnsi,Greyy,Kruise,LhCloudy,ShaDowBurn,SoOn
21493,King's Row,Shanghai Dragons,CoMa,DDing,Gamsu,Luffy,YOUNGJIN,diem
21493,Lijiang Tower,Paris Eternal,Finnsi,Greyy,Kruise,LhCloudy,ShaDowBurn,SoOn
21493,Lijiang Tower,Shanghai Dragons,CoMa,DDing,Envy,Gamsu,Luffy,YOUNGJIN
21494,Hanamura,Boston Uprising,ColourHex,Fusions,Kellex,Persia,Stellar,blasé
21494,Hanamura,New York Excelsior,Anamo,Fl0w3R,JJonak,Libero,Mano,MekO
21494,Ilios,Boston Uprising,ColourHex,Fusions,Kellex,Persia,Stellar,blasé
21494,Ilios,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,Nenne
21494,Junkertown,Boston Uprising,ColourHex,Fusions,Kellex,Persia,Stellar,blasé
21494,Junkertown,New York Excelsior,Anamo,Fl0w3R,JJonak,Libero,Mano,MekO
21494,King's Row,Boston Uprising,ColourHex,Fusions,Kellex,Persia,Stellar,blasé
21494,King's Row,New York Excelsior,Anamo,Fl0w3R,JJonak,Libero,Mano,MekO
21501,Busan,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21501,Busan,Toronto Defiant,Aid,Gods,Logix,Mangachu,Neko,sharyk
21501,Havana,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21501,Havana,Toronto Defiant,Aid,Gods,Logix,Mangachu,Neko,sharyk
21501,King's Row,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21501,King's Row,Toronto Defiant,Aid,Gods,Logix,Mangachu,Neko,sharyk
21501,Lijiang Tower,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21501,Lijiang Tower,Toronto Defiant,Aid,Gods,Logix,Mangachu,Neko,sharyk
21501,Volskaya Industries,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21501,Volskaya Industries,Toronto Defiant,Aid,Gods,Logix,Mangachu,Neko,sharyk
21502,Blizzard World,Dallas Fuel,Closer,HarryHook,NotE,Trill,ZachaREEE,aKm
21502,Blizzard World,San Francisco Shock,Architect,Choihyobin,Rascal,Viol2t,moth,smurf
21502,Ilios,Dallas Fuel,Closer,HarryHook,NotE,OGE,ZachaREEE,aKm
21502,Ilios,San Francisco Shock,Architect,Choihyobin,Rascal,Viol2t,moth,smurf
21502,Junkertown,Dallas Fuel,Closer,HarryHook,NotE,Trill,ZachaREEE,aKm
21502,Junkertown,San Francisco Shock,Architect,Choihyobin,Rascal,Viol2t,moth,super
21502,Temple of Anubis,Dallas Fuel,Closer,HarryHook,NotE,OGE,ZachaREEE,aKm
21502,Temple of Anubis,San Francisco Shock,Architect,Choihyobin,Viol2t,moth,sinatraa,smurf
21503,Busan,Boston Uprising,ColourHex,Fusions,Kellex,Persia,Stellar,blasé
21503,Busan,Los Angeles Valiant,Agilities,Custa,FCTFCTN,KSF,KariV,SPACE
21503,Hanamura,Boston Uprising,ColourHex,Fusions,Kellex,Persia,Stellar,blasé
21503,Hanamura,Los Angeles Valiant,Agilities,Custa,FCTFCTN,KSF,KariV,SPACE
21503,Havana,Boston Uprising,ColourHex,Fusions,Kellex,Persia,Stellar,blasé
21503,Havana,Los Angeles Valiant,Agilities,Custa,FCTFCTN,KSF,KariV,SPACE
21503,King's Row,Boston Uprising,ColourHex,Fusions,Kellex,Persia,Stellar,blasé
21503,King's Row,Los Angeles Valiant,Agilities,Custa,FCTFCTN,KSF,KariV,SPACE
21504,Blizzard World,Atlanta Reign,Dogman,Erster,Masaa,NLaaeR,Pokpo,frd
21504,Blizzard World,London Spitfire,Bdosin,Birdring,Fury,Gesture,Profit,QuaterMain
21504,Busan,Atlanta Reign,Dogman,Erster,Masaa,Pokpo,babybay,frd
21504,Busan,London Spitfire,Bdosin,Birdring,Fury,Gesture,Profit,QuaterMain
21504,Hanamura,Atlanta Reign,Dogman,Erster,Masaa,Pokpo,babybay,frd
21504,Hanamura,London Spitfire,Bdosin,Birdring,Fury,Gesture,Profit,QuaterMain
21504,Havana,Atlanta Reign,Dogman,Erster,Masaa,NLaaeR,Pokpo,frd
21504,Havana,London Spitfire,Bdosin,Birdring,Fury,Gesture,Profit,QuaterMain
21511,Hollywood,Hangzhou Spark,Adora,BEBE,GodsB,Guxue,Ria,iDK
21511,Hollywood,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,Nenne
21511,Ilios,Hangzhou Spark,Adora,BEBE,GodsB,Guxue,Ria,iDK
21511,Ilios,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,Nenne
21511,Junkertown,Hangzhou Spark,Adora,BEBE,GodsB,Guxue,Ria,iDK
21511,Junkertown,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,Nenne
21511,Lijiang Tower,Hangzhou Spark,Adora,BEBE,GodsB,Guxue,Ria,iDK
21511,Lijiang Tower,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,Nenne
21511,Volskaya Industries,Hangzhou Spark,Adora,BEBE,GodsB,Guxue,Ria,iDK
21511,Volskaya Industries,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,Nenne
21512,Hanamura,Dallas Fuel,Closer,NotE,OGE,ZachaREEE,aKm,uNKOE
21512,Hanamura,Guangzhou Charge,Chara,HOTBA,Happy,Rio,nero,shu
21512,Havana,Dallas Fuel,Closer,Mickie,OGE,Taimou,ZachaREEE,uNKOE
21512,Havana,Guangzhou Charge,Chara,HOTBA,Happy,Rio,nero,shu
21512,Hollywood,Dallas Fuel,Closer,NotE,OGE,Taimou,ZachaREEE,uNKOE
21512,Hollywood,Guangzhou Charge,Chara,HOTBA,Happy,Rio,nero,shu
21512,Ilios,Dallas Fuel,Closer,NotE,OGE,Taimou,ZachaREEE,uNKOE
21512,Ilios,Guangzhou Charge,Chara,HOTBA,Happy,Rio,nero,shu
21513,Blizzard World,New York Excelsior,Anamo,Fl0w3R,JJonak,Libero,Mano,MekO
21513,Blizzard World,Vancouver Titans,BUMPER,Haksal,Hooreg,JJANU,Rapel,Twilight
21513,Hanamura,New York Excelsior,Anamo,Fl0w3R,JJonak,Libero,Mano,MekO
21513,Hanamura,Vancouver Titans,BUMPER,Haksal,JJANU,Rapel,SLIME,SeoMinSoo
21513,Havana,New York Excelsior,Anamo,Fl0w3R,JJonak,Libero,Mano,MekO
21513,Havana,Vancouver Titans,BUMPER,Haksal,JJANU,Rapel,Stitch,Twilight
21513,Ilios,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,Nenne
21513,Ilios,Vancouver Titans,BUMPER,Haksal,JJANU,Rapel,SLIME,SeoMinSoo
21513,Lijiang Tower,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,Nenne
21513,Lijiang Tower,Vancouver Titans,BUMPER,Haksal,JJANU,SLIME,SeoMinSoo,Twilight
21514,Busan,Hangzhou Spark,Adora,GodsB,Guxue,Revenge,Ria,iDK
21514,Busan,Shanghai Dragons,CoMa,DDing,Envy,Gamsu,Luffy,YOUNGJIN
21514,Havana,Hangzhou Spark,Adora,GodsB,Guxue,Revenge,Ria,iDK
21514,Havana,Shanghai Dragons,CoMa,DDing,Envy,Gamsu,IZaYaKI,diem
21514,Hollywood,Hangzhou Spark,Adora,GodsB,Guxue,Revenge,Ria,iDK
21514,Hollywood,Shanghai Dragons,CoMa,DDing,Envy,Gamsu,Luffy,YOUNGJIN
21514,Volskaya Industries,Hangzhou Spark,Adora,GodsB,Guxue,Revenge,Ria,iDK
21514,Volskaya Industries,Shanghai Dragons,CoMa,DDing,Envy,Gamsu,Luffy,diem
21515,Blizzard World,Los Angeles Valiant,Agilities,Custa,FCTFCTN,KSF,KariV,SPACE
21515,Blizzard World,San Francisco Shock,Architect,Choihyobin,Rascal,Viol2t,moth,smurf
21515,Junkertown,Los Angeles Valiant,Agilities,Custa,FCTFCTN,KSF,KariV,Mcgravy
21515,Junkertown,San Francisco Shock,Nevix,STRIKER,Viol2t,moth,sinatraa,super
21515,Lijiang Tower,Los Angeles Valiant,Agilities,Custa,FCTFCTN,KSF,KariV,SPACE
21515,Lijiang Tower,San Francisco Shock,Architect,Choihyobin,Rascal,Viol2t,moth,smurf
21515,Volskaya Industries,Los Angeles Valiant,Agilities,Custa,FCTFCTN,KSF,KariV,SPACE
21515,Volskaya Industries,San Francisco Shock,Architect,Choihyobin,Rascal,Viol2t,moth,smurf
21521,Busan,San Francisco Shock,Architect,Choihyobin,Rascal,Viol2t,moth,smurf
21521,Busan,Vancouver Titans,BUMPER,JJANU,Rapel,SLIME,SeoMinSoo,Stitch
21521,Havana,San Francisco Shock,Architect,Choihyobin,Rascal,Viol2t,moth,smurf
21521,Havana,Vancouver Titans,BUMPER,JJANU,Rapel,SLIME,SeoMinSoo,Stitch
21521,King's Row,San Francisco Shock,Choihyobin,Rascal,Viol2t,moth,sinatraa,smurf
21521,King's Row,Vancouver Titans,BUMPER,JJANU,Rapel,SLIME,SeoMinSoo,Stitch
21521,Lijiang Tower,San Francisco Shock,Architect,Choihyobin,Rascal,Viol2t,moth,smurf
21521,Lijiang Tower,Vancouver Titans,BUMPER,JJANU,Rapel,SLIME,SeoMinSoo,Stitch
21521,Volskaya Industries,San Francisco Shock,Architect,Choihyobin,Rascal,Viol2t,moth,smurf
21521,Volskaya Industries,Vancouver Titans,BUMPER,JJANU,Rapel,SLIME,SeoMinSoo,Stitch
30151,Busan,Seoul Dynasty,Fits,Fleta,Marve1,Michelle,ryujehong,tobi
30151,Busan,Vancouver Titans,Haksal,JJANU,SLIME,SeoMinSoo,TiZi,Twilight
30151,Eichenwalde,Seoul Dynasty,Fits,Fleta,Marve1,Michelle,ryujehong,tobi
30151,Eichenwalde,Vancouver Titans,Haksal,JJANU,SLIME,SeoMinSoo,TiZi,Twilight
30151,Horizon Lunar Colony,Seoul Dynasty,Fits,Fleta,Marve1,Michelle,ryujehong,tobi
30151,Horizon Lunar Colony,Vancouver Titans,Haksal,JJANU,SLIME,SeoMinSoo,TiZi,Twilight
30151,Lijiang Tower,Seoul Dynasty,Fits,Fleta,Marve1,Michelle,ryujehong,tobi
30151,Lijiang Tower,Vancouver Titans,Haksal,JJANU,SLIME,SeoMinSoo,TiZi,Twilight
30151,Numbani,Seoul Dynasty,Fits,Fleta,Marve1,Michelle,ryujehong,tobi
30151,Numbani,Vancouver Titans,Haksal,JJANU,SLIME,SeoMinSoo,TiZi,Twilight
30151,Watchpoint: Gibraltar,Seoul Dynasty,Fits,Fleta,Marve1,Michelle,ryujehong,tobi
30151,Watchpoint: Gibraltar,Vancouver Titans,Haksal,JJANU,SLIME,SeoMinSoo,TiZi,Twilight
30152,Busan,Hangzhou Spark,BEBE,Bazzi,GodsB,Guxue,Ria,iDK
30152,Busan,Los Angeles Gladiators,BigG00se,Hydration,Shaz,Surefour,Void,rOar
30152,Eichenwalde,Hangzhou Spark,BEBE,Bazzi,GodsB,Guxue,Ria,iDK
30152,Eichenwalde,Los Angeles Gladiators,BigG00se,Decay,Hydration,Shaz,Surefour,rOar
30152,King's Row,Hangzhou Spark,BEBE,Bazzi,GodsB,Guxue,Ria,iDK
30152,King's Row,Los Angeles Gladiators,BigG00se,Hydration,Shaz,Surefour,Void,rOar
30152,Lijiang Tower,Hangzhou Spark,BEBE,Bazzi,GodsB,Guxue,Ria,iDK
30152,Lijiang Tower,Los Angeles Gladiators,BigG00se,Hydration,Shaz,Surefour,Void,rOar
30152,Rialto,Hangzhou Spark,BEBE,Bazzi,GodsB,Guxue,Ria,iDK
30152,Rialto,Los Angeles Gladiators,BigG00se,Decay,Hydration,Shaz,Surefour,rOar
30152,Temple of Anubis,Hangzhou Spark,Adora,BEBE,Bazzi,Guxue,Ria,iDK
30152,Temple of Anubis,Los Angeles Gladiators,BigG00se,Hydration,Shaz,Surefour,Void,rOar
30152,Watchpoint: Gibraltar,Hangzhou Spark,BEBE,Bazzi,GodsB,Guxue,Ria,iDK
30152,Watchpoint: Gibraltar,Los Angeles Gladiators,BigG00se,Hydration,Shaz,Surefour,Void,rOar
30153,Busan,London Spitfire,Bdosin,Fury,Gesture,Guard,Profit,QuaterMain
30153,Busan,New York Excelsior,Anamo,Fl0w3R,JJonak,Mano,MekO,SAEBYEOLBE
30153,Ilios,London Spitfire,Bdosin,Fury,Gesture,Guard,Profit,QuaterMain
30153,Ilios,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,SAEBYEOLBE
30153,Numbani,London Spitfire,Bdosin,Fury,Gesture,Guard,Profit,QuaterMain
30153,Numbani,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,SAEBYEOLBE
30153,Temple of Anubis,London Spitfire,Bdosin,Fury,Gesture,Guard,Profit,QuaterMain
30153,Temple of Anubis,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,SAEBYEOLBE
30153,Watchpoint: Gibraltar,London Spitfire,Bdosin,Fury,Gesture,Guard,Profit,QuaterMain
30153,Watchpoint: Gibraltar,New York Excelsior,Anamo,Fl0w3R,JJonak,Mano,MekO,SAEBYEOLBE
30154,Busan,Atlanta Reign,Dogman,Erster,Gator,Masaa,Pokpo,babybay
30154,Busan,San Francisco Shock,Choihyobin,STRIKER,Viol2t,moth,sinatraa,smurf
30154,Horizon Lunar Colony,Atlanta Reign,Dogman,Erster,Gator,Masaa,Pokpo,babybay
30154,Horizon Lunar Colony,San Francisco Shock,Choihyobin,STRIKER,Viol2t,moth,sinatraa,smurf
30154,King's Row,Atlanta Reign,Dogman,Erster,Gator,Masaa,Pokpo,babybay
30154,King's Row,San Francisco Shock,Choihyobin,STRIKER,Viol2t,moth,sinatraa,smurf
30154,Lijiang Tower,Atlanta Reign,Dogman,Erster,Gator,Masaa,Pokpo,babybay
30154,Lijiang Tower,San Francisco Shock,Choihyobin,Rascal,Viol2t,moth,sinatraa,smurf
30154,Numbani,Atlanta Reign,Dogman,Erster,Gator,Masaa,Pokpo,babybay
30154,Numbani,San Francisco Shock,Choihyobin,STRIKER,Viol2t,moth,sinatraa,smurf
30154,Rialto,Atlanta Reign,Dogman,Erster,Gator,Masaa,Pokpo,babybay
30154,Rialto,San Francisco Shock,Choihyobin,STRIKER,Viol2t,moth,sinatraa,smurf
30154,Watchpoint: Gibraltar,Atlanta Reign,Dogman,Erster,Gator,Masaa,Pokpo,babybay
30154,Watchpoint: Gibraltar,San Francisco Shock,Choihyobin,STRIKER,Viol2t,moth,sinatraa,smurf
30155,Busan,Los Angeles Gladiators,BigG00se,Hydration,Shaz,Surefour,Void,rOar
30155,Busan,Vancouver Titans,Haksal,JJANU,SLIME,SeoMinSoo,TiZi,Twilight
30155,Eichenwalde,Los Angeles Gladiators,BigG00se,Hydration,Shaz,Surefour,Void,rOar
30155,Eichenwalde,Vancouver Titans,Haksal,JJANU,SLIME,SeoMinSoo,TiZi,Twilight
30155,King's Row,Los Angeles Gladiators,BigG00se,Hydration,Shaz,Surefour,Void,rOar
30155,King's Row,Vancouver Titans,Haksal,JJANU,SLIME,SeoMinSoo,TiZi,Twilight
30155,Lijiang Tower,Los Angeles Gladiators,BigG00se,Hydration,Shaz,Surefour,Void,rOar
30155,Lijiang Tower,Vancouver Titans,Haksal,JJANU,SLIME,SeoMinSoo,TiZi,Twilight
30155,Rialto,Los Angeles Gladiators,BigG00se,Hydration,Shaz,Surefour,Void,rOar
30155,Rialto,Vancouver Titans,Haksal,JJANU,SLIME,SeoMinSoo,TiZi,Twilight
30155,Temple of Anubis,Los Angeles Gladiators,BigG00se,Hydration,Shaz,Surefour,Void,rOar
30155,Temple of Anubis,Vancouver Titans,Haksal,JJANU,SLIME,SeoMinSoo,TiZi,Twilight
30156,Busan,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,SAEBYEOLBE
30156,Busan,Vancouver Titans,Haksal,JJANU,SLIME,SeoMinSoo,TiZi,Twilight
30156,Dorado,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,SAEBYEOLBE
30156,Dorado,Vancouver Titans,Haksal,JJANU,SLIME,SeoMinSoo,TiZi,Twilight
30156,King's Row,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,SAEBYEOLBE
30156,King's Row,Vancouver Titans,Haksal,JJANU,SLIME,SeoMinSoo,TiZi,Twilight
30156,Lijiang Tower,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,SAEBYEOLBE
30156,Lijiang Tower,Vancouver Titans,Haksal,JJANU,SLIME,SeoMinSoo,TiZi,Twilight
30156,Numbani,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,SAEBYEOLBE
30156,Numbani,Vancouver Titans,Haksal,JJANU,SLIME,SeoMinSoo,TiZi,Twilight
30156,Temple of Anubis,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,SAEBYEOLBE
